SERIES,DESCRIPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Jun-93,2.2396,17.4196,50.8249,,,,,,,,,,,,,,,,,,,1.9344,9.4646,2.4741,,8.3211,8.3302,336.3166,11.6662,1.0148,160.8372,2.8136,2.7752,10.4556,233.9725,2.2258,,11.0133,188.612,5.6606,,1.5095,4.8229
10-Jun-93,2.2435,17.4384,51.0099,,,,,,,,,,,,,,,,,,,1.9416,9.4796,2.4799,,8.3443,8.3868,338.1436,11.7288,1.0172,161.1494,2.8236,2.7827,10.4934,234.94,2.2265,,11.0215,190.2437,5.6914,,1.5177,4.8506
11-Jun-93,2.2428,17.4041,50.8406,,,,,,,,,,,,,,,,,,,1.95,9.4564,2.4757,,8.3256,8.2936,338.7852,11.7775,1.0143,161.8488,2.8092,2.7744,10.4653,235.0008,2.2098,,10.9682,189.6618,5.715,,1.524,4.8555
14-Jun-93,2.2638,17.4399,50.9922,,,,,,,,,,,,,,,,,,,1.9561,9.4714,2.4802,,8.3408,8.3065,338.575,11.7921,1.0162,160.5904,2.8151,2.7815,10.4845,235.8124,2.2124,,11.0209,190.0384,5.7217,,1.5258,4.8665
15-Jun-93,2.2476,17.501,51.1192,,,,,,,,,,,,,,,,,,,1.9447,9.5008,2.4894,,8.3681,8.3293,339.5276,11.7504,1.0198,160.6408,2.7976,2.7894,10.5188,236.3617,2.223,,11.0951,189.9865,5.7019,,1.5205,4.8618
16-Jun-93,2.2156,17.5435,51.2325,,,,,,,,,,,,,,,,,,,1.9245,9.5347,2.4925,,8.3809,8.4034,339.4451,11.619,1.0213,160.3269,2.7583,2.7961,10.5351,237.2959,2.2324,,11.1665,190.6184,5.6374,,1.5033,4.8429
17-Jun-93,2.2418,17.6136,51.4639,,,,,,,,,,,,,,,,,,,1.9308,9.5922,2.5084,,8.43,8.4346,341.2266,11.7031,1.0269,161.5341,2.7893,2.81,10.5841,238.9343,2.241,,11.2885,191.4955,5.6745,,1.5132,4.8861
18-Jun-93,2.2161,17.6945,51.6315,,,,,,,,,,,,,,,,,,,1.9087,9.6205,2.5142,,8.4498,8.4326,342.813,11.5767,1.0289,163.3975,2.762,2.8166,10.6085,239.2954,2.2448,,11.2814,192.1399,5.6137,,1.497,4.8275
21-Jun-93,2.1724,17.7048,51.6985,,,,,,,,,,,,,,,,,,,1.8979,9.6214,2.5129,,8.4485,8.4023,341.8748,11.5342,1.0292,165.1252,2.7446,2.8196,10.6035,238.597,2.2347,,11.2518,192.0997,5.5886,,1.4903,4.8941
22-Jun-93,2.1653,17.6797,51.6154,,,,,,,,,,,,,,,,,,,1.8937,9.6171,2.5111,,8.4476,8.3563,342.4709,11.4815,1.0275,164.9318,2.7441,2.8144,10.593,237.8311,2.2404,,11.2523,191.8519,5.562,,1.4832,4.8871
23-Jun-93,2.1912,17.5915,51.3578,,,,,,,,,,,,,,,,,,,1.889,9.5588,2.496,,8.3973,8.356,340.0243,11.447,1.022,161.3787,2.7406,2.7996,10.5372,236.6445,2.2189,,11.3637,190.452,5.5342,,1.4758,4.8701
24-Jun-93,2.1902,17.6807,51.6325,,,,,,,,,,,,,,,,,,,1.8831,9.6334,2.5133,,8.4497,8.4086,341.9402,11.3904,1.0284,160.2133,2.7321,2.8188,10.5967,237.897,2.2284,,11.4616,191.419,5.5069,,1.4685,4.8754
25-Jun-93,2.2165,17.7063,51.6817,,,,,,,,,,,,,,,,,,,1.8995,9.6607,2.5137,,8.4813,8.4412,342.7172,11.4847,1.03,157.2084,2.7567,2.8189,10.6223,239.1464,2.2307,,11.5165,192.5469,5.5564,,1.4817,4.9118
28-Jun-93,2.2356,17.8892,52.2178,,,,,,,,,,,,,,,,,,,1.9182,9.7591,2.5404,,8.556,8.556,345.8273,11.5689,1.0415,158.3423,2.7805,2.85,10.741,242.109,2.25,,11.7617,194.8081,5.6044,,1.4945,4.9767
29-Jun-93,2.255,17.9201,52.3564,,,,,,,,,,,,,,,,,,,1.9324,9.8017,2.5487,,8.5902,8.5645,347.0045,11.6911,1.0444,161.4624,2.8087,2.8594,10.7725,242.2313,2.2578,,11.6851,194.6003,5.6614,,1.5097,5.0182
30-Jun-93,2.2598,17.961,52.4275,,,,,,,,,,,,,,,,,,,1.9248,9.8208,2.5516,,8.6016,8.5198,346.1654,11.6259,1.0467,159.3081,2.7968,2.8607,10.7953,242.1807,2.2598,,11.5779,194.915,5.6269,,1.5005,5.0087
01-Jul-93,2.2689,17.9869,52.4981,,,,,,,,,,,,,,,,,,,1.9424,9.8355,2.5563,,8.6248,8.5283,348.0526,11.6952,1.0492,161.8516,2.7843,2.8654,10.7981,243.5689,2.2698,,11.5867,195.3979,5.6539,,1.5077,5.0448
02-Jul-93,2.258,18.0083,52.5759,,,,,,,,,,,,,,,,,,,1.9435,9.8518,2.5578,,8.6555,8.5377,348.8455,11.6918,1.0508,163.1015,2.7799,2.8756,10.8533,244.0862,2.2748,,11.6458,195.4048,5.6606,,1.5095,5.0266
05-Jul-93,2.2442,18.0473,52.706,,,,,,,,,,,,,,,,,,,1.9438,9.8678,2.5635,,8.676,8.54,349.8367,11.7164,1.0522,164.6779,2.781,2.8787,10.8866,243.9561,2.2861,,11.7005,195.6637,5.6681,,1.5115,5.056
06-Jul-93,2.2312,18.0807,52.8373,,,,,,,,,,,,,,,,,,,1.9433,9.8855,2.5682,,8.6854,8.5645,349.9829,11.7147,1.0548,163.2851,2.7741,2.8858,10.8998,244.0213,2.2846,,11.797,196.0629,5.6644,,1.5105,5.0526
07-Jul-93,2.2018,17.9496,52.4854,,,,,,,,,,,,,,,,,,,1.9235,9.7974,2.5504,,8.6235,8.5073,347.1561,11.6193,1.0474,161.5167,2.7391,2.8655,10.799,242.4249,2.2647,,11.7257,194.5542,5.6186,,1.4983,4.9953
08-Jul-93,2.1814,17.9218,52.4385,,,,,,,,,,,,,,,,,,,1.9134,9.8197,2.5463,,8.6478,8.5173,347.8503,11.556,1.0485,161.9673,2.7084,2.8635,10.8284,243.033,2.2689,,11.8177,195.0974,5.5913,,1.491,4.971
09-Jul-93,2.1627,17.9158,52.4465,,,,,,,,,,,,,,,,,,,1.8891,9.8367,2.5465,,8.6578,8.4923,347.6727,11.4575,1.0517,162.1881,2.6852,2.8618,10.8153,243.3856,2.2668,,11.8049,194.9746,5.5433,,1.4782,4.9557
12-Jul-93,2.1667,17.9716,52.6606,,,,,,,,,,,,,,,,,,,1.8842,9.8696,2.5531,,8.7106,8.5284,348.5131,11.4521,1.0573,161.9361,2.6827,2.8721,10.8567,244.4166,2.2605,,11.8306,196.2415,5.5331,,1.4755,4.9547
13-Jul-93,2.1982,18.0621,52.9781,,,,,,,,,,,,,,,,,,,1.9061,9.9781,2.5661,,8.7566,8.6104,350.5025,11.5673,1.0638,161.5294,2.7168,2.8868,10.9252,246.4704,2.2656,,11.7978,198.3695,5.5931,,1.4915,4.998
14-Jul-93,2.2164,18.126,53.1627,,,,,,,,,,,,,,,,,,,1.9254,10.0428,2.5783,,8.8117,8.6871,351.7922,11.6394,1.0684,161.3788,2.7282,2.9012,10.9829,248.5578,2.2718,,11.9065,202.5675,5.6269,,1.5005,5.0312
15-Jul-93,2.1888,18.0825,52.9368,,,,,,,,,,,,,,,,,,,1.9088,9.9931,2.5682,,8.7761,8.6391,349.958,11.5503,1.0662,160.9405,2.7106,2.8889,10.9493,248.2997,2.2581,,11.9309,201.6783,5.5856,,1.4895,4.9868
16-Jul-93,2.1776,17.9664,52.8797,,,,,,,,,,,,,,,,,,,1.8916,9.9377,2.5539,,8.7291,8.5946,348.8377,11.461,1.058,160.0871,2.6888,2.8745,10.8988,247.9245,2.2458,,11.8717,201.2355,5.5406,,1.4775,4.9637
19-Jul-93,2.2185,17.9964,52.8794,,,,,,,,,,,,,,,,,,,1.9174,9.8793,2.558,,8.7238,8.6368,350.18,11.6287,1.0606,162.7175,2.7442,2.8787,10.9118,247.9754,2.2451,,11.8746,200.06,5.6239,,1.4997,5.0135
20-Jul-93,2.2167,18.0384,52.9897,,,,,,,,,,,,,,,,,,,1.9186,9.9136,2.5684,,8.7686,8.7071,350.7136,11.6372,1.0647,163.2011,2.746,2.8873,10.9776,249.8666,2.2593,,12.0056,201.469,5.6276,,1.5007,5.0198
21-Jul-93,2.236,18.1314,53.151,,,,,,,,,,,,,,,,,,,1.9352,9.948,2.5734,,8.7951,8.7291,351.6362,11.7551,1.0669,164.5618,2.7564,2.8956,11.016,252.2624,2.2763,,12.0765,202.9924,5.685,,1.516,5.0528
22-Jul-93,2.2346,18.1858,53.4386,,,,,,,,,,,,,,,,,,,1.9339,10.0332,2.5846,,8.8336,8.7905,355.0228,11.7225,1.0714,161.4496,2.751,2.9085,11.0551,258.9542,2.2721,,12.1888,207.0273,5.6689,,1.5117,5.0574
23-Jul-93,2.2083,18.1161,53.2554,,,,,,,,,,,,,,,,,,,1.9164,10.0178,2.5762,,8.8035,8.7811,353.6387,11.6093,1.0664,159.8261,2.7222,2.8948,10.9894,256.6201,2.2757,,12.1079,205.1913,5.6145,,1.4972,5.0126
26-Jul-93,2.2106,18.2071,53.5707,,,,,,,,,,,,,,,,,,,1.9228,10.0627,2.5885,,8.8386,8.7598,356.4875,11.6398,1.0721,160.3368,2.7167,2.9127,11.0414,259.3728,2.2808,,12.077,207.8885,5.6288,,1.501,5.0359
27-Jul-93,2.2004,18.1132,53.2812,,,,,,,,,,,,,,,,,,,1.912,10.0033,2.5719,,8.7845,8.7063,353.8414,11.5616,1.0652,158.6957,2.6983,2.8929,10.9827,258.8029,2.2668,,12.0397,207.3703,5.5905,,1.4908,4.9964
28-Jul-93,2.2075,18.0419,53.0662,,,,,,,,,,,,,,,,,,,1.9151,9.9536,2.5618,,8.7225,8.6628,352.3321,11.5735,1.061,156.99,2.7083,2.8809,10.9326,259.9587,2.2556,,12.0354,208.6236,5.5961,,1.4923,5.0089
29-Jul-93,2.1985,18.1451,53.7659,,,,,,,,,,,,,,,,,,,1.9142,10.0475,2.5805,,8.8197,8.7528,354.9441,11.5355,1.0704,158.1744,2.6944,2.9002,11.0566,263.1034,2.2644,,12.2211,211.5684,5.5774,,1.4873,5.007
30-Jul-93,2.1479,18.1571,54.1898,,,,,,,,,,,,,,,,,,,1.9019,10.0671,2.5792,,8.8519,8.8364,353.6628,11.4866,1.0712,155.2088,2.6685,2.9072,11.0512,266.0617,2.2563,,12.2094,215.0412,5.5538,,1.481,5.005
02-Aug-93,2.1396,17.973,54.8229,,,,,,,,,,,,,,,,,,,1.9047,10.2304,2.554,,8.971,8.7435,356.3488,11.4906,1.0622,155.1636,2.6794,2.8738,11.0416,265.5947,2.2448,,12.021,213.0684,5.5564,,1.4817,4.9755
03-Aug-93,2.1804,18.039,54.7036,,,,,,,,,,,,,,,,,,,1.9423,10.1689,2.5647,,8.9382,8.7607,358.071,11.6659,1.067,156.9194,2.7255,2.8864,11.0882,260.8051,2.2522,,12.0661,209.1255,5.6419,,1.5045,5.0401
04-Aug-93,2.1821,18.0757,53.7916,,,,,,,,,,,,,,,,,,,1.9337,10.127,2.5702,,8.9005,8.679,357.6097,11.6426,1.067,157.4113,2.7222,2.8908,11.0886,259.6498,2.2625,,12.0104,208.6807,5.6299,,1.5013,5.0436
05-Aug-93,2.1742,18.029,54.1167,,,,,,,,,,,,,,,,,,,1.9269,10.1168,2.5639,,8.8957,8.6664,357.6665,11.5819,1.0662,155.6435,2.7011,2.8843,11.0608,259.1569,2.2592,,12.0064,208.5205,5.6014,,1.4937,5.0338
06-Aug-93,2.1947,17.8807,53.8359,,,,,,,,,,,,,,,,,,,1.926,10.2079,2.5422,,8.8725,8.6137,355.3768,11.564,1.069,155.7215,2.7115,2.8588,11.0043,259.7845,2.2481,,11.9215,208.5583,5.5924,,1.4913,5.019
09-Aug-93,2.1968,17.8323,53.6615,,,,,,,,,,,,,,,,,,,1.9313,10.2289,2.5353,,8.8877,8.6065,353.6544,11.5977,1.0682,156.7808,2.7324,2.8521,11.0091,259.4812,2.2462,,11.8169,209.8888,5.61,,1.496,5.0213
10-Aug-93,2.1596,17.778,53.8229,,,,,,,,,,,,,,,,,,,1.9129,10.2846,2.5277,,8.8971,8.6653,353.634,11.4824,1.0834,154.8167,2.6985,2.8467,11.0053,260.4477,2.2445,,11.8342,210.5211,5.5556,,1.4815,4.989
11-Aug-93,2.1635,17.8211,53.7144,,,,,,,,,,,,,,,,,,,1.9198,10.2877,2.5309,,8.8692,8.683,353.6875,11.4526,1.0842,153.2818,2.6867,2.8475,10.986,259.3364,2.2513,,11.8778,208.799,5.5414,,1.4777,4.9917
12-Aug-93,2.1492,17.6867,53.8919,,,,,,,,,,,,,,,,,,,1.9124,10.3129,2.5169,,8.8507,8.6391,350.9616,11.3132,1.0762,150.5998,2.6461,2.8347,10.9703,258.515,2.2422,,11.9575,208.388,5.4724,,1.4593,4.939
13-Aug-93,2.1492,17.5859,53.3701,,,,,,,,,,,,,,,,,,,1.9151,10.3313,2.4986,,8.8411,8.6282,349.8222,11.3076,1.0718,149.3197,2.6441,2.8143,10.9059,257.0077,2.2274,,11.9354,207.2102,5.4682,,1.4582,4.9207
16-Aug-93,2.1788,17.6179,53.372,,,,,,,,,,,,,,,,,,,1.9429,10.3776,2.498,,8.8441,8.6476,350.8785,11.4783,1.0717,149.5749,2.6772,2.8159,10.9209,257.3109,2.2207,,11.918,208.6765,5.5519,,1.4805,4.9811
17-Aug-93,2.219,17.7696,53.4882,,,,,,,,,,,,,,,,,,,1.9638,10.3793,2.5227,,8.8997,8.683,354.0471,11.5881,1.0787,151.6918,2.6952,2.8418,10.9935,259.2958,2.2395,,11.9926,208.7817,5.6044,,1.4945,5.0058
18-Aug-93,2.2369,17.9053,53.7009,,,,,,,,,,,,,,,,,,,1.9938,10.4259,2.5415,,8.9164,8.7321,356.7471,11.7148,1.0824,153.7442,2.7225,2.8618,11.0545,260.1942,2.2514,,11.9263,209.9534,5.6662,,1.511,5.0588
19-Aug-93,2.2238,17.795,53.2947,,,,,,,,,,,,,,,,,,,1.985,10.3864,2.5435,,8.887,8.6867,357.4057,11.6639,1.0773,156.0451,2.7102,2.8589,11.018,258.8707,2.2409,,12.0101,206.2535,5.6456,,1.5055,5.0487
20-Aug-93,2.2321,17.8633,53.3483,,,,,,,,,,,,,,,,,,,1.9924,10.3571,2.5379,,8.835,8.7067,356.209,11.7033,1.0744,158.55,2.7256,2.8539,11.0003,257.606,2.234,,12.0392,204.9825,5.6625,,1.51,5.0774
23-Aug-93,2.2492,17.8608,53.5673,,,,,,,,,,,,,,,,,,,1.99,10.4238,2.5395,,8.8567,8.7227,355.8616,11.6592,1.0736,155.4355,2.7309,2.8559,10.9881,258.6579,2.2322,,12.1399,205.7677,5.6426,,1.5047,5.0656
24-Aug-93,2.2434,17.7154,53.1163,,,,,,,,,,,,,,,,,,,1.9745,10.3328,2.5139,,8.7484,8.6645,353.4849,11.6041,1.0639,155.5154,2.7104,2.828,10.9153,256.0725,2.2073,,12.0534,202.0876,5.6156,,1.4975,5.0309
25-Aug-93,2.2037,17.6096,52.9176,,,,,,,,,,,,,,,,,,,1.9452,10.2683,2.5028,,8.6687,8.6494,351.3785,11.4714,1.0635,155.379,2.7582,2.8116,10.8506,254.1556,2.1997,,11.9531,199.625,5.5492,,1.4798,4.9869
26-Aug-93,2.2278,17.593,53.3623,,,,,,,,,,,,,,,,,,,1.965,10.297,2.5009,,8.7441,8.6768,351.7844,11.5955,1.0743,156.6312,2.6906,2.8125,10.8864,255.6664,2.2021,,12.1101,203.082,5.61,,1.496,5.0273
27-Aug-93,2.2495,17.6018,53.2701,,,,,,,,,,,,,,,,,,,1.9791,10.3002,2.5019,,8.7597,8.7604,353.0102,11.6188,1.0713,156.302,2.7137,2.8119,10.8872,255.2558,2.2107,,12.0844,203.2301,5.6224,,1.4993,5.0451
31-Aug-93,2.218,17.5768,53.296,,,,,,,,,,,,,,,,,,,1.9646,10.2291,2.4987,,8.7207,8.7586,351.9086,11.5321,1.0692,155.7506,2.6938,2.8077,10.843,255.0202,2.2042,,12.1758,200.9949,5.5819,,1.4883,5.029
01-Sep-93,2.2574,17.5844,53.6421,,,,,,,,,,,,,,,,,,,1.9905,10.3065,2.4968,,8.7628,8.866,352.7419,11.6766,1.0702,158.7414,2.7223,2.8079,10.8791,255.1766,2.2022,,12.2864,201.3085,5.6513,,1.5068,5.087
02-Sep-93,2.284,17.3953,53.0398,,,,,,,,,,,,,,,,,,,1.9875,10.2139,2.471,,8.7006,8.8669,349.7032,11.6123,1.0679,158.595,2.7291,2.7763,10.778,254.1117,2.1733,,12.2299,201.2966,5.6194,,1.4983,5.0643
03-Sep-93,2.3705,17.4459,53.9125,,,,,,,,,,,,,,,,,,,2.0323,10.2397,2.4793,,8.7505,8.8636,350.982,11.8505,1.0707,160.4227,2.8184,2.7843,10.836,255.9546,2.1811,,12.2259,203.357,5.7345,,1.529,5.1673
06-Sep-93,2.3632,17.3372,53.4805,,,,,,,,,,,,,,,,,,,2.0306,10.1636,2.4624,,8.6854,8.7466,350.6454,11.8506,1.0656,159.5999,2.8051,2.7651,10.7451,253.7837,2.1691,,12.1085,201.2978,5.739,,1.5302,5.1698
07-Sep-93,2.3686,17.5035,53.5428,,,,,,,,,,,,,,,,,,,2.0423,10.2402,2.4845,,8.7456,8.7995,354.2299,11.9289,1.0707,160.3202,2.8091,2.7896,10.8349,255.5417,2.1856,,12.2031,202.5382,5.7788,,1.5408,5.2441
08-Sep-93,2.343,17.5386,54.164,,,,,,,,,,,,,,,,,,,2.0288,10.3075,2.4907,,8.7731,8.8363,355.0082,11.9219,1.069,162.5227,2.7908,2.796,10.8906,256.0311,2.1898,,12.2947,202.4987,5.7776,,1.5405,5.2593
09-Sep-93,2.368,17.4933,53.8613,,,,,,,,,,,,,,,,,,,2.043,10.2911,2.482,,8.756,8.8118,357.006,12.0094,1.0705,163.0896,2.8094,2.7901,10.8693,255.1817,2.1793,,12.2313,200.9323,5.8215,,1.5522,5.2759
10-Sep-93,2.3844,17.4248,53.0792,,,,,,,,,,,,,,,,,,,2.0342,10.229,2.4755,,8.6931,8.8207,356.6987,11.9746,1.0658,164.5766,2.8085,2.7816,10.817,253.4805,2.165,,12.2067,198.3895,5.8039,,1.5475,5.2646
13-Sep-93,2.3681,17.5226,52.9231,,,,,,,,,,,,,,,,,,,2.0327,10.2053,2.4896,,8.6701,8.7953,357.8683,11.9529,1.066,164.4865,2.8018,2.7945,10.804,253.0265,2.1718,,12.1066,197.7856,5.7953,,1.5452,5.266
14-Sep-93,2.3957,17.4935,53.2217,,,,,,,,,,,,,,,,,,,2.0396,10.1966,2.4835,,8.6588,8.8193,356.5096,11.9436,1.0667,163.3861,2.7946,2.7908,10.8204,253.216,2.1616,,12.1945,198.1724,5.7908,,1.544,5.2674
15-Sep-93,2.3863,17.4126,52.9064,,,,,,,,,,,,,,,,,,,2.039,10.1398,2.4715,,8.6146,8.8151,357.3478,12.0287,1.066,164.5184,2.8114,2.7736,10.7927,252.6388,2.1548,,12.2199,198.6907,5.8309,,1.5547,5.2875
16-Sep-93,2.3541,17.3173,52.4575,,,,,,,,,,,,,,,,,,,2.0122,10.0586,2.4612,,8.5866,8.8364,354.6205,11.8479,1.0609,160.2229,2.7763,2.7646,10.7398,251.2534,2.1463,,12.165,196.9263,5.7476,,1.5325,5.2266
17-Sep-93,2.3513,17.3518,52.7765,,,,,,,,,,,,,,,,,,,2.0144,10.0713,2.467,,8.6015,8.8615,354.8605,11.8617,1.0617,160.1245,2.7819,2.7708,10.7563,252.606,2.1456,,12.2398,197.9118,5.754,,1.5342,5.2385
20-Sep-93,2.3559,17.4092,52.9479,,,,,,,,,,,,,,,,,,,2.0275,10.1199,2.4727,,8.6295,8.9038,355.54,11.8493,1.0606,159.334,2.7712,2.7792,10.7865,252.9391,2.1501,,12.3811,197.9224,5.7476,,1.5325,5.2366
21-Sep-93,2.3405,17.3292,52.5842,,,,,,,,,,,,,,,,,,,2.0228,10.0855,2.4694,,8.6141,8.9047,354.0028,11.8299,1.0603,162.6623,2.7608,2.7699,10.783,251.6792,2.1551,,12.4639,197.0761,5.7364,,1.5295,5.211
22-Sep-93,2.3198,17.3679,52.8634,,,,,,,,,,,,,,,,,,,2.005,10.0636,2.4748,,8.6064,8.8891,354.4994,11.7561,1.0596,161.4469,2.7403,2.7738,10.7596,252.313,2.1516,,12.3064,197.3071,5.6989,,1.5195,5.1967
23-Sep-93,2.3083,17.4279,52.7653,,,,,,,,,,,,,,,,,,,1.9919,10.0113,2.4757,,8.6244,8.8163,355.3305,11.6386,1.061,159.7106,2.7166,2.7805,10.7999,253.141,2.1597,,12.1755,197.9828,5.6445,,1.505,5.1652
24-Sep-93,2.2956,17.3839,52.6176,,,,,,,,,,,,,,,,,,,1.9825,10.0014,2.4712,,8.6078,8.7573,354.59,11.6226,1.0588,159.2199,2.7072,2.7736,10.7707,253.0961,2.1561,,12.1071,198.2549,5.6351,,1.5025,5.1648
27-Sep-93,2.3197,17.3044,52.7293,,,,,,,,,,,,,,,,,,,1.9987,9.9821,2.4648,,8.5895,8.7451,353.9465,11.7009,1.0528,160.1222,2.7231,2.7649,10.7642,252.6894,2.1521,,12.1048,198.2826,5.6681,,1.5113,5.1951
28-Sep-93,2.3296,17.2622,52.6904,,,,,,,,,,,,,,,,,,,1.9921,9.9536,2.4541,,8.5708,8.729,352.6248,11.6595,1.0515,158.6887,2.7131,2.755,10.755,252.7571,2.145,,12.2018,198.3044,5.6494,,1.5063,5.1515
29-Sep-93,2.3504,17.1518,52.4081,,,,,,,,,,,,,,,,,,,2.0104,9.8577,2.4392,,8.5245,8.7075,351.2025,11.7033,1.0456,159.1906,2.7475,2.7384,10.6934,251.075,2.1372,,12.1771,196.7763,5.6726,,1.5125,5.1758
30-Sep-93,2.3221,17.1694,52.7366,,,,,,,,,,,,,,,,,,,1.9978,9.8671,2.4443,,8.5144,8.7083,352.8261,11.5923,1.0451,158.3597,2.7215,2.7432,10.6679,251.3231,2.1372,,12.0905,196.9384,5.6197,,1.4982,5.1523
01-Oct-93,2.3218,17.1764,52.7399,,,,,,,,,,,,,,,,,,,1.9979,9.8681,2.4444,,8.5146,8.7083,352.9046,11.5924,1.0451,158.4664,2.7201,2.7445,10.668,251.3323,2.1372,,12.0906,196.9474,5.6198,,1.4982,5.1673
04-Oct-93,2.3427,17.3477,53.3138,,,,,,,,,,,,,,,,,,,2.0275,9.9728,2.4632,,8.5889,8.8281,355.3072,11.7264,1.0508,160.1543,2.7535,2.7664,10.7661,253.6801,2.1513,,12.2663,198.3528,5.6862,,1.5158,5.2205
05-Oct-93,2.3401,17.2956,53.3104,,,,,,,,,,,,,,,,,,,2.0287,9.9919,2.4629,,8.6001,8.8121,355.7561,11.7147,1.0517,159.81,2.7612,2.7667,10.7681,254.2846,2.1551,,12.2568,199.3082,5.6809,,1.5145,5.2167
06-Oct-93,2.3293,17.4475,54.5216,,,,,,,,,,,,,,,,,,,2.0343,10.0312,2.4769,,8.646,8.8091,358.8549,11.7843,1.0505,160.9438,2.7807,2.7817,10.819,255.1603,2.1707,,12.291,199.5416,5.7158,,1.5238,5.2655
07-Oct-93,2.3207,17.3569,53.5767,,,,,,,,,,,,,,,,,,,2.0273,10.0125,2.4707,,8.648,8.7895,358.3947,11.752,1.0484,160.1823,2.7658,2.7777,10.7982,255.1052,2.1723,,12.2457,200.8744,5.706,,1.5212,5.2504
08-Oct-93,2.3314,17.3171,53.425,,,,,,,,,,,,,,,,,,,2.0421,9.9819,2.4612,,8.634,8.7583,357.7016,11.8633,1.0465,162.0404,2.7837,2.7657,10.7771,254.3059,2.157,,12.2501,200.0059,5.7585,,1.5352,5.2895
11-Oct-93,2.3155,17.2776,53.4257,,,,,,,,,,,,,,,,,,,2.0365,9.9423,2.4561,,8.6204,8.7552,358.4178,11.8319,1.0473,162.8963,2.7723,2.7632,10.7602,254.0324,2.1559,,12.1824,199.5805,5.7454,,1.5317,5.2859
12-Oct-93,2.3248,17.213,53.2818,,,,,,,,,,,,,,,,,,,2.0461,9.9001,2.4453,,8.5881,8.7262,357.1573,11.8633,1.0456,162.6094,2.7817,2.7524,10.7278,253.3575,2.1451,,12.1489,199.3847,5.7597,,1.5355,5.2591
13-Oct-93,2.2989,17.1642,53.3812,,,,,,,,,,,,,,,,,,,2.0225,9.9201,2.4417,,8.6095,8.6811,356.0774,11.7637,1.0437,161.3162,2.7566,2.7467,10.7242,253.2749,2.1413,,12.0622,198.6754,5.7126,,1.523,5.1691
14-Oct-93,2.2854,17.155,53.6947,,,,,,,,,,,,,,,,,,,2.0105,9.9252,2.4398,,8.6245,8.6913,356.448,11.7188,1.0418,162.7526,2.7443,2.7446,10.7261,253.0781,2.1455,,11.9797,197.7149,5.6894,,1.5168,5.1063
15-Oct-93,2.2813,17.1669,53.6938,,,,,,,,,,,,,,,,,,,2.0068,9.9386,2.4404,,8.6417,8.6439,356.95,11.6863,1.0413,161.9131,2.7475,2.7452,10.7388,253.0413,2.1546,,11.8883,197.4569,5.6732,,1.5125,5.0586
18-Oct-93,2.2661,17.1566,53.4943,,,,,,,,,,,,,,,,,,,1.9913,9.904,2.4385,,8.6308,8.4958,356.5537,11.5844,1.0397,161.2927,2.7183,2.743,10.7026,252.2496,2.1506,,11.8101,196.2358,5.6252,,1.4997,5.018
19-Oct-93,2.2388,17.1829,53.3489,,,,,,,,,,,,,,,,,,,1.9705,9.9148,2.4421,,8.6272,8.4501,356.6761,11.5051,1.0436,159.2583,2.6781,2.7463,10.701,253.2363,2.1534,,11.796,196.7483,5.5792,,1.4877,4.9838
20-Oct-93,2.24,17.2517,53.5116,,,,,,,,,,,,,,,,,,,1.9681,9.9462,2.4523,,8.6646,8.4971,356.5702,11.5098,1.0475,159.8649,2.6796,2.7574,10.7395,254.0869,2.1673,,11.8098,196.8541,5.5822,,1.4885,4.9917
21-Oct-93,2.217,17.3326,53.6924,,,,,,,,,,,,,,,,,,,1.9565,9.9595,2.4661,,8.6752,8.5399,359.2127,11.4969,1.0516,160.7947,2.6726,2.7701,10.7623,255.232,2.1785,,11.8682,197.3329,5.5747,,1.4865,4.988
22-Oct-93,2.2064,17.3719,53.4156,,,,,,,,,,,,,,,,,,,1.9255,9.9268,2.4702,,8.6246,8.522,358.9596,11.4313,1.0491,160.0842,2.6521,2.7749,10.7577,254.7431,2.1752,,11.8811,197.5016,5.5398,,1.4772,4.9774
25-Oct-93,2.2203,17.4812,54.0491,,,,,,,,,,,,,,,,,,,1.9458,10.0041,2.4854,,8.6864,8.5518,358.6181,11.4906,1.055,161.0177,2.6712,2.7909,10.8217,256.8672,2.1878,,12.005,198.968,5.5747,,1.4865,4.9961
26-Oct-93,2.2193,17.5202,53.9209,,,,,,,,,,,,,,,,,,,1.9531,9.9873,2.4883,,8.6581,8.5723,356.836,11.4281,1.0527,159.8258,2.6592,2.7955,10.8374,257.5547,2.1904,,11.9729,198.4147,5.5447,,1.4785,4.9825
27-Oct-93,2.2193,17.4611,53.8618,,,,,,,,,,,,,,,,,,,1.9494,10.0213,2.4857,,8.6891,8.5753,355.4314,11.4288,1.0531,160.3433,2.664,2.7899,10.8522,256.7415,2.1904,,12.0128,198.4147,5.5447,,1.4785,4.9803
28-Oct-93,2.215,17.5498,54.0392,,,,,,,,,,,,,,,,,,,1.9553,10.0508,2.4945,,8.7187,8.5753,355.2096,11.4288,1.0576,160.4912,2.6664,2.801,10.8788,257.259,2.2052,,12.0912,199.6714,5.5447,,1.4785,4.984
