DATE,XUDLADG,XUDLASG,XUDLBFG,XUDLBK67,XUDLBK82,XUDLCDG,XUDLDKG,XUDLDMG,XUDLERG,XUDLFFG,XUDLFMG,XUDLGBG,XUDLGDG,XUDLILG,XUDLIPG,XUDLJYG,XUDLNDG,XUDLNGG,XUDLNKG,XUDLPEG,XUDLSFG,XUDLSKG,XUDLSPG,XUDLUSG
21-Dec-05,89.1894,,,99.3672,99.2173,99.2132,106.3162,,90.4177,,,103.17,,,,126.6506,110.9853,,100.3384,,111.5171,78.3751,,97.3769
22-Dec-05,88.8116,,,98.9032,98.764,99.4816,106.4631,,90.7033,,,102.64,,,,127.3501,109.9266,,100.5567,,111.4116,78.1818,,96.9741
23-Dec-05,88.3839,,,98.6263,98.4811,99.621,106.4425,,90.7642,,,102.35,,,,127.7174,109.6689,,100.5315,,111.3431,78.2477,,96.8633
28-Dec-05,88.7421,,,98.1103,97.9734,99.9937,106.5387,,91.2088,,,101.78,,,,126.3636,111.5301,,100.6879,,111.4081,78.7905,,96.9237
29-Dec-05,89.116,,,98.423,98.2736,99.8906,106.4313,,90.8488,,,102.19,,,,126.2259,111.7399,,100.9002,,111.3822,78.5522,,97.2802
30-Dec-05,89.5011,,,98.1431,97.985,99.6238,106.3495,,90.7039,,,101.96,,,,126.15,111.6827,,101.162,,111.5837,78.7667,,97.5937
03-Jan-06,89.1144,,,98.355,98.2072,100.5248,106.4066,,91.1454,,,102.01,,,,126.795,110.7278,,101.6954,,112.0438,79.106,,96.3222
04-Jan-06,89.6653,,,98.8974,98.738,100.812,106.435,,91.3421,,,102.47,,,,126.5932,111.005,,101.9469,,112.3191,79.3479,,95.7226
05-Jan-06,89.8363,,,98.6093,98.433,99.7312,106.4411,,91.3579,,,102.17,,,,127.1321,110.4377,,101.9622,,112.5413,79.5439,,95.8617
06-Jan-06,89.7963,,,99.1268,98.9608,99.3347,106.397,,91.2273,,,102.67,,,,128.2189,110.4853,,102.1603,,112.7517,79.5986,,95.3663
09-Jan-06,89.9092,,,99.0192,98.8234,98.9838,106.2829,,90.9224,,,102.66,,,,128.9001,110.9573,,101.8072,,112.5763,79.5159,,95.62
10-Jan-06,89.8491,,,99.1462,98.9529,99.4706,106.3852,,90.9559,,,102.79,,,,128.656,111.505,,101.1965,,112.4464,79.13,,95.5918
11-Jan-06,90.1249,,,98.7298,98.5394,99.7654,106.4686,,91.1648,,,102.34,,,,128.8788,111.5596,,100.6374,,112.334,79.3186,,95.3812
12-Jan-06,89.9323,,,99.0706,98.8684,99.6142,106.2845,,90.7827,,,102.79,,,,129.2245,111.3275,,100.1226,,112.1543,79.4799,,95.5617
13-Jan-06,89.9223,,,99.3941,99.1971,99.731,106.3167,,90.9046,,,103.05,,,,128.7436,111.7217,,100.3846,,112.0616,79.5311,,95.438
16-Jan-06,90.1741,,,99.0072,98.8071,99.9926,106.4794,,91.299,,,102.63,,,,127.9939,111.9279,,100.2882,,112.0678,79.4249,,95.4186
17-Jan-06,90.3209,,,98.9357,98.7452,99.5302,106.4202,,91.2057,,,102.59,,,,127.2343,111.2069,,99.8521,,112.1534,79.7359,,95.9625
18-Jan-06,89.7843,,,98.9457,98.7654,98.8703,106.5173,,91.3098,,,102.55,,,,127.7978,110.6031,,99.3237,,112.262,79.6059,,95.8578
19-Jan-06,89.6186,,,98.8146,98.6318,99.0903,106.5449,,91.4082,,,102.42,,,,127.9849,109.152,,99.571,,112.0363,79.4901,,95.7255
20-Jan-06,89.7965,,,98.9144,98.7144,100.567,106.4208,,91.2556,,,102.55,,,,127.6782,109.2717,,100.1119,,111.9747,79.7363,,95.4825
23-Jan-06,89.7043,,,99.1773,98.9877,100.5732,106.5414,,91.7692,,,102.59,,,,127.6094,109.3197,,100.4899,,112.6108,80.3426,,94.621
24-Jan-06,89.5239,,,99.1859,98.9859,100.0081,106.552,,91.7671,,,102.62,,,,127.6508,108.8349,,100.7199,,112.5914,80.1723,,94.7896
25-Jan-06,89.9737,,,99.409,99.1903,100.7319,106.4974,,91.7557,,,102.9,,,,126.4101,109.7781,,100.8311,,112.6389,80.2671,,94.9282
26-Jan-06,90.3336,,,99.4966,99.2844,100.7961,106.4855,,91.748,,,102.99,,,,126.081,109.8981,,100.3312,,112.3651,80.4074,,95.0483
27-Jan-06,90.4126,,,99.2996,99.0772,101.0076,106.3974,,91.4435,,,102.94,,,,125.6361,110.2875,,100.049,,112.2109,80.3019,,95.629
30-Jan-06,90.4237,,,99.3641,99.1452,101.2921,106.3485,,91.3267,,,103.07,,,,125.1251,110.253,,99.4335,,111.8831,80.3756,,95.9207
31-Jan-06,91.052,,,99.4962,99.2876,101.4777,106.3624,,91.4366,,,103.19,,,,125.4549,110.3803,,100.0042,,111.8839,80.3182,,95.498
01-Feb-06,91.101,,,99.8698,99.6601,101.6749,106.2815,,91.2403,,,103.6,,,,124.8385,110.9731,,100.13,,111.9452,80.2214,,95.7403
02-Feb-06,91.1217,,,99.9543,99.7456,101.4916,106.3162,,91.2731,,,103.72,,,,124.2268,111.5064,,100.5769,,111.9279,79.8307,,96.0066
03-Feb-06,90.8339,,,99.3796,99.1731,101.3172,106.2764,,91.1811,,,103.21,,,,123.8994,111.7581,,100.5889,,111.8384,79.8955,,96.5809
06-Feb-06,90.3075,,,98.9204,98.7027,101.4318,106.3208,,91.2095,,,102.8,,,,124.3888,111.2309,,100.4673,,111.721,79.6536,,96.5982
07-Feb-06,90.0139,,,98.5036,98.2991,100.9853,106.2784,,91.135,,,102.35,,,,125.3745,110.8381,,100.4137,,111.6947,79.6926,,96.6329
08-Feb-06,89.9351,,,98.5837,98.3849,100.7948,106.2401,,91.1302,,,102.42,,,,124.8001,110.5872,,100.4675,,111.8149,80.0218,,96.826
09-Feb-06,89.9699,,,98.4216,98.2091,101.4646,106.2721,,91.1785,,,102.26,,,,124.8017,110.5236,,100.761,,111.6698,79.9961,,96.6687
10-Feb-06,89.5871,,,98.904,98.6747,100.6854,106.1911,,90.7945,,,102.81,,,,125.9299,110.6805,,99.8946,,111.5949,79.7657,,96.7095
13-Feb-06,89.8714,,,98.8634,98.6478,100.6193,106.3187,,90.8698,,,102.77,,,,125.8094,110.8515,,99.6383,,111.5636,79.217,,96.8138
14-Feb-06,89.7985,,,98.2146,97.9985,100.6663,106.3223,,90.8793,,,102.17,,,,126.3811,109.8538,,99.1413,,111.3613,79.3685,,96.8959
15-Feb-06,90.0672,,,98.9146,98.6879,100.7792,106.2574,,90.7789,,,102.86,,,,126.1718,110.2168,,99.2008,,111.3951,79.3932,,96.6995
16-Feb-06,89.7942,,,98.5495,98.3171,100.3228,106.3672,,90.9326,,,102.5,,,,125.9247,109.0874,,99.7657,,111.3746,78.9156,,97.0169
17-Feb-06,89.9513,,,98.67,98.433,101.024,106.3839,,91.1182,,,102.6,,,,125.0936,108.9072,,100.4417,,111.0939,79.1193,,96.8695
20-Feb-06,90.2121,,,98.7394,98.5138,101.2146,106.429,,91.1364,,,102.67,,,,125.1506,109.1735,,100.3091,,111.349,79.2088,,96.663
21-Feb-06,90.2644,,,98.8798,98.6581,101.5115,106.3922,,90.9798,,,102.89,,,,124.6109,108.1789,,100.5504,,111.4455,78.9254,,96.93
22-Feb-06,89.8009,,,98.8883,98.6816,101.2676,106.3793,,90.8962,,,102.86,,,,125.12,107.5888,,100.1784,,111.1638,78.9487,,96.9802
23-Feb-06,89.766,,,99.1943,98.9863,100.8818,106.3696,,90.7994,,,103.15,,,,126.4708,107.3593,,100.5805,,111.2382,78.6573,,96.5055
24-Feb-06,89.8473,,,99.0715,98.8548,100.7975,106.34,,90.6128,,,103.09,,,,126.9799,107.7997,,100.3453,,110.886,78.5517,,96.6599
27-Feb-06,89.5405,,,98.8303,98.6024,101.7418,106.3499,,90.5516,,,102.83,,,,127.9608,107.4555,,100.5984,,110.6937,78.2081,,96.2769
28-Feb-06,89.8856,,,99.1308,98.9077,102.0472,106.3707,,90.6855,,,103.07,,,,127.8503,107.213,,100.46,,110.8954,78.3274,,95.889
01-Mar-06,90.0543,,,99.1671,98.9356,102.1603,106.3823,,90.7209,,,103.12,,,,127.625,107.6501,,100.9676,,110.872,78.2899,,95.8581
02-Mar-06,90.2802,,,98.5376,98.3139,102.5749,106.5876,,91.1645,,,102.43,,,,127.2685,107.8502,,100.9279,,110.9255,78.1839,,95.6958
03-Mar-06,89.9674,,,98.7215,98.5077,102.1511,106.5787,,91.2654,,,102.55,,,,126.7211,107.7957,,101.2786,,111.1728,78.3193,,95.7876
