SERIES,DESCRIPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Jul-10,1.1206,,,,,19.5112,12.1251,220.3672,2.675,0.5493,,3.1689,,,47.1225,3.864,3.2065,30.3495,32.255,6.7795,1203.95,1.5175,1.0391,5.7732,,0.7747,,,0.6553,,7.7739,,,87.08,1.3801,,6.1753,,1.0421,1.3735,7.3149,,3.7505,32.15,7.4494
23-Jul-10,1.1186,,,,,19.606,12.2095,224.6684,2.6938,0.5531,,3.178,,,46.925,3.857,3.1975,30.435,32.225,6.78,1198.9,1.5238,1.0394,5.8138,,0.7802,,,0.6493,,7.7683,,,87.29,1.3753,,6.2164,,1.0534,1.3726,7.3818,,3.7498,32.09,7.4503
26-Jul-10,1.1125,,,,,19.4481,12.0967,221.9371,2.669,0.5481,,3.1143,,,47.05,3.832,3.1975,30.292,32.225,6.7788,1191.15,1.5179,1.0317,5.7607,,0.773,,,0.6463,,7.7666,,,87.24,1.3704,,6.1936,,1.0482,1.3639,7.3234,,3.7503,32.0925,7.3634
27-Jul-10,1.1083,,,,,19.2769,12.0487,218.3505,2.6589,0.546,,3.0861,,,46.655,3.8077,3.1845,30.237,32.205,6.7781,1181.95,1.5132,1.0339,5.7386,,0.7701,,,0.6429,,7.7662,,,87.86,1.3626,,6.1597,,1.0625,1.3619,7.2945,,3.7502,32.025,7.3295
28-Jul-10,1.1196,,,,,19.0487,12.0229,217.3813,2.6532,0.5448,,3.0745,,,46.735,3.8015,3.1915,30.2255,32.255,6.778,1185.95,1.5127,1.0369,5.7259,,0.7684,,,0.6402,,7.7665,,,87.55,1.3763,,6.1482,,1.0562,1.3661,7.2893,,3.7503,32.015,7.3487
29-Jul-10,1.1088,,,,,18.9462,11.9567,216.468,2.6386,0.5418,,3.0552,,,46.5375,3.783,3.191,30.155,32.245,6.776,1186.35,1.5116,1.0335,5.6941,,0.7642,,,0.6406,,7.7653,,,87.11,1.3806,,6.0954,,1.04,1.3626,7.2302,,3.7503,31.9625,7.3276
30-Jul-10,1.1046,,,,,19.0253,12.0081,218.0737,2.65,0.5437,,3.0714,,,46.385,3.78,3.181,30.305,32.255,6.7735,1182.75,1.5064,1.0301,5.7187,,0.7675,,,0.6385,,7.7654,,,86.66,1.3806,,6.0714,,1.0464,1.3603,7.2275,,3.7501,31.99,7.3034
02-Aug-10,1.0949,,,,,18.698,11.8651,212.9067,2.6184,0.5373,,3.0204,,,46.095,3.754,3.1615,29.9705,32.205,6.774,1173.5,1.4909,1.0218,5.6497,,0.7583,,,0.629,,7.7644,,,86.47,1.3633,,5.9651,,1.037,1.3517,7.0893,,3.7502,31.8,7.2637
03-Aug-10,1.0946,,,,,18.7401,11.8328,212.8337,2.6113,0.536,,3.026,,,46.125,3.759,3.1595,29.749,32.185,6.7728,1171.55,1.4954,1.0241,5.6345,,0.7563,,,0.6268,,7.7617,,,85.85,1.3615,,5.9639,,1.0386,1.3505,7.092,,3.7502,31.775,7.2785
04-Aug-10,1.0933,,,,,18.7538,11.904,213.7325,2.627,0.5389,,3.0408,,,46.095,3.769,3.1695,29.826,32.145,6.772,1168.25,1.5007,1.0205,5.6686,,0.7608,,,0.6298,,7.7638,,,86.32,1.3617,,5.9997,,1.0507,1.353,7.1428,,3.7502,31.8375,7.2685
05-Aug-10,1.0963,,,,,18.7913,11.894,212.9152,2.6248,0.5384,,3.0332,,,46.105,3.774,3.1575,29.8845,32.085,6.7705,1166.5,1.5032,1.0162,5.6642,,0.7602,,,0.6316,,7.7631,,,85.89,1.3778,,6.0046,,1.048,1.3537,7.1474,,3.7502,31.775,7.258
06-Aug-10,1.0922,,,,,18.6671,11.7696,210.4709,2.5973,0.533,,3.0021,,,46.155,3.765,3.147,29.78,32.015,6.768,1161.5,1.4924,1.0271,5.605,,0.7522,,,0.626,,7.7628,,,85.13,1.3723,,5.9602,,1.0353,1.3479,7.0839,,3.7503,31.73,7.2361
09-Aug-10,1.0923,,,,,18.6841,11.8122,210.4786,2.6067,0.5349,,3.0026,,,46.085,3.762,3.1425,29.9235,31.955,6.767,1160.5,1.4905,1.0269,5.6249,,0.7549,,,0.6266,,7.7626,,,85.79,1.3732,,5.9595,,1.045,1.3482,7.0946,,3.7502,31.68,7.1957
10-Aug-10,1.1001,,,,,18.8874,11.9558,214.0292,2.6384,0.5414,,3.0377,,,46.325,3.7875,3.1575,30.131,31.975,6.772,1168.75,1.5012,1.0375,5.693,,0.7641,,,0.6354,,7.7643,,,85.84,1.3879,,6.0614,,1.0586,1.3567,7.1956,,3.7504,31.805,7.254
11-Aug-10,1.111,,,,,19.2357,12.1291,218.9922,2.6767,0.5492,,3.1055,,,46.67,3.799,3.172,30.3884,31.955,6.7745,1182.3,1.5226,1.0454,5.7753,,0.7752,,,0.6385,,7.7648,,,85.28,1.399,,6.1719,,1.0571,1.3637,7.3512,,3.7501,31.8425,7.298
12-Aug-10,1.1169,,,,,19.3001,12.1811,218.5286,2.6881,0.5516,,3.116,,,46.77,3.7963,3.185,30.5786,31.935,6.7843,1186.15,1.5158,1.0467,5.8008,,0.7785,,,0.6418,,7.7681,,,85.95,1.4114,,6.164,,1.0504,1.3622,7.3754,,3.7504,31.98,7.283
13-Aug-10,1.1154,,,,,19.4875,12.2602,220.2868,2.7056,0.5553,,3.1457,,,46.63,3.804,3.1685,30.543,31.895,6.7957,1183.85,1.5166,1.0381,5.8379,,0.7836,,,0.6416,,7.772,,,86.37,1.4094,,6.2102,,1.0527,1.3628,7.4533,,3.7503,31.915,7.3218
16-Aug-10,1.1166,,,,,19.3313,12.1801,217.5385,2.6879,0.5516,,3.0975,,,46.69,3.7915,3.1815,30.488,31.825,6.8038,1187.25,1.5077,1.0446,5.7987,,0.7785,,,0.638,,7.7733,,,85.35,1.4158,,6.1313,,1.0393,1.3613,7.3611,,3.7501,31.945,7.2631
17-Aug-10,1.1064,,,,,19.2758,12.1583,216.9477,2.6831,0.5504,,3.0752,,,46.55,3.7822,3.159,30.415,31.735,6.792,1176.2,1.4992,1.0334,5.789,,0.7771,,,0.6418,,7.7721,,,85.56,1.4075,,6.1379,,1.0428,1.3547,7.3246,,3.7505,31.895,7.2643
18-Aug-10,1.1127,,,,,19.2936,12.1734,215.794,2.6865,0.5513,,3.07,,,46.595,3.771,3.1455,30.4386,31.615,6.7911,1174.15,1.4991,1.0319,5.7963,,0.778,,,0.6414,,7.7688,,,85.37,1.3984,,6.1579,,1.0418,1.3509,7.355,,3.7502,31.903,7.2685
19-Aug-10,1.1166,,,,,19.2702,12.1602,216.0566,2.6835,0.5506,,3.072,,,46.365,3.787,3.1311,30.4369,31.555,6.7897,1173.115,1.5076,1.0373,5.7905,,0.7772,,,0.6397,,7.7703,,,85.05,1.4075,,6.1568,,1.0296,1.3532,7.3702,,3.7503,31.895,7.264
20-Aug-10,1.1264,,,,,19.5711,12.3347,220.1025,2.722,0.5582,,3.135,,,46.615,3.806,3.1421,30.6647,31.525,6.79,1184.165,1.5166,1.0505,5.8737,,0.7883,,,0.6448,,7.7759,,,85.75,1.4257,,6.2549,,1.0366,1.3585,7.4333,,3.7504,31.955,7.3305
23-Aug-10,1.1198,,,,,19.5939,12.3619,223.4337,2.7281,0.5595,,3.1714,,,46.69,3.8062,3.1332,30.699,31.475,6.7995,1182.315,1.5243,1.0508,5.8855,,0.7901,,,0.6449,,7.7753,,,85.18,1.4136,,6.248,,1.0403,1.3575,7.4174,,3.7507,31.9275,7.3536
24-Aug-10,1.1296,,,,,19.6128,12.3376,224.2943,2.7227,0.5584,,3.1634,,,46.905,3.819,3.1422,30.8049,31.525,6.7966,1192.565,1.5298,1.0582,5.8732,,0.7885,,,0.6471,,7.7762,,,84.01,1.4178,,6.2971,,1.0321,1.3604,7.4665,,3.75,32.0225,7.3688
25-Aug-10,1.1383,,,,,19.7403,12.3903,225.8711,2.7343,0.5609,,3.1745,,,46.88,3.8276,3.1471,30.9635,31.485,6.7995,1197.115,1.5327,1.0651,5.8967,,0.7919,,,0.6483,,7.7764,,,84.62,1.438,,6.3662,,1.0297,1.3613,7.4857,,3.75,32.025,7.3805
26-Aug-10,1.1251,,,,,19.496,12.2834,222.3112,2.7107,0.5561,,3.1253,,,46.795,3.814,3.1372,30.7025,31.345,6.799,1190.565,1.5194,1.0535,5.8461,,0.7851,,,0.6417,,7.7782,,,84.64,1.4166,,6.2781,,1.0249,1.3559,7.3866,,3.7503,31.995,7.2995
27-Aug-10,1.1177,,,,,19.4544,12.3007,223.2862,2.7145,0.5572,,3.1251,,,46.86,3.828,3.1432,30.7055,31.345,6.7977,1196.065,1.5212,1.0608,5.8547,,0.7862,,,0.6462,,7.7781,,,84.98,1.413,,6.293,,1.0283,1.3554,7.3774,,3.7503,31.985,7.3325
31-Aug-10,1.1235,,,,,19.4783,12.3114,226.0603,2.7169,0.558,,3.1477,,,46.98,3.809,3.1471,30.782,31.275,6.8069,1199.015,1.5239,1.0664,5.8573,,0.7868,,,0.6507,,7.7788,,,83.97,1.4271,,6.2942,,1.0139,1.3547,7.3702,,3.7502,32.045,7.3751
01-Sep-10,1.101,,,,,19.2752,12.2067,221.7195,2.6938,0.5533,,3.0945,,,46.755,3.784,3.1252,30.7135,31.175,6.8102,1184.965,1.5127,1.0502,5.808,,0.7802,,,0.6468,,7.7753,,,84.56,1.4065,,6.173,,1.017,1.3465,7.2687,,3.7503,32.015,7.2805
02-Sep-10,1.0977,,,,,19.279,12.1962,221.9581,2.6915,0.5524,,3.0949,,,46.725,3.785,3.1222,30.6951,31.155,6.807,1180.015,1.5099,1.052,5.8032,,0.7795,,,0.6493,,7.771,,,84.31,1.3947,,6.156,,1.0126,1.3464,7.2597,,3.7503,31.995,7.2305
03-Sep-10,1.0936,,,,,19.2195,12.1631,221.2376,2.6842,0.551,,3.0648,,,46.555,3.7782,3.1152,30.629,31.165,6.8014,1174.115,1.5026,1.0436,5.7872,,0.7774,,,0.6477,,7.7717,,,84.35,1.3895,,6.1301,,1.0168,1.3446,7.2387,,3.7503,31.9325,7.1816
06-Sep-10,1.091,,,,,19.1925,12.1488,221.1429,2.681,0.5507,,3.0546,,,46.52,3.772,3.1152,30.635,31.145,6.7874,1172.115,1.5023,1.0349,5.781,,0.7765,,,0.6488,,7.7656,,,84.24,1.3841,,6.1181,,1.0129,1.3454,7.2208,,3.7503,31.895,7.2213
07-Sep-10,1.0945,,,,,19.4193,12.295,226.1512,2.7133,0.5572,,3.0981,,,46.7655,3.788,3.1261,30.85,31.175,6.7906,1177.915,1.5148,1.0444,5.8503,,0.7858,,,0.6534,,7.7685,,,83.74,1.3864,,6.2137,,1.0112,1.3486,7.3122,,3.7503,31.9575,7.2655
08-Sep-10,1.0885,,,,,19.3669,12.2757,225.051,2.709,0.5563,,3.09,,,46.5705,3.774,3.1071,30.822,31.015,6.794,1172.565,1.5157,1.0369,5.8411,,0.7846,,,0.6458,,7.769,,,83.91,1.3833,,6.1795,,1.0096,1.3423,7.2568,,3.7503,31.935,7.2366
09-Sep-10,1.0798,,,,,19.3877,12.2833,223.4966,2.7107,0.5564,,3.091,,,46.3755,3.771,3.1071,30.84,30.835,6.782,1167.715,1.5094,1.0314,5.8452,,0.7851,,,0.6462,,7.7696,,,83.77,1.3757,,6.1846,,1.0111,1.3415,7.2571,,3.7503,31.8975,7.1778
10-Sep-10,1.0793,,,,,19.3949,12.295,223.4716,2.7133,0.557,,3.0937,,,46.3255,3.7693,3.1051,30.887,30.795,6.769,1165.815,1.5043,1.0326,5.8505,,0.7858,,,0.6501,,7.7667,,,84.25,1.3738,,6.1818,,1.0221,1.3402,7.231,,3.7498,31.815,7.1718
13-Sep-10,1.0681,,,,,19.1476,12.1573,219.9689,2.6829,0.5507,,3.0553,,,46.3005,3.764,3.1021,30.6654,30.745,6.7595,1160,1.4925,1.0271,5.7855,,0.777,,,0.6479,,7.7675,,,83.79,1.362,,6.1148,,1.0081,1.3362,7.1434,,3.7498,31.71,7.1313
14-Sep-10,1.0639,,,,,18.8834,12.0571,217.138,2.6608,0.5459,,3.0259,,,46.2805,3.762,3.1011,30.6072,30.765,6.743,1160.3,1.4926,1.0243,5.7379,,0.7706,,,0.6452,,7.767,,,83.04,1.3583,,6.0544,,0.9953,1.3322,7.0801,,3.7498,31.7,7.0825
15-Sep-10,1.0624,,,,,18.8894,12.009,216.3635,2.6502,0.5439,,3.0205,,,46.2705,3.7507,3.1175,30.9395,30.855,6.738,1158.3,1.4902,1.0259,5.7154,,0.7675,,,0.6395,,7.7662,,,85.65,1.36,,6.0709,,1.0016,1.3373,7.0682,,3.7504,31.755,7.0746
16-Sep-10,1.0662,,,,,18.8307,11.9429,215.9747,2.6354,0.5408,,3.0159,,,46.155,3.7348,3.1175,31.3102,30.805,6.725,1163.465,1.4961,1.0264,5.6835,,0.7632,,,0.6395,,7.7675,,,85.68,1.3795,,6.0972,,1.0136,1.337,7.0572,,3.7501,31.72,7.1425
17-Sep-10,1.0672,,,,,18.93,11.9933,216.4329,2.6465,0.5433,,3.0366,,,45.855,3.734,3.102,30.9845,30.755,6.723,1160.965,1.4988,1.033,5.7076,,0.7665,,,0.6395,,7.7639,,,85.86,1.3765,,6.0978,,1.0107,1.3366,7.0589,,3.7504,31.7275,7.1588
20-Sep-10,1.0544,,,,,18.8452,11.9576,214.4669,2.6388,0.5419,,3.0112,,,45.64,3.72,3.103,31.0667,30.745,6.7135,1161.615,1.4922,1.0288,5.6914,,0.7642,,,0.642,,7.7641,,,85.75,1.3669,,6.0488,,1.0046,1.334,6.993,,3.7504,31.66,7.1144
21-Sep-10,1.0553,,,,,18.7954,11.9139,213.0282,2.6292,0.5398,,3.0031,,,45.61,3.71,3.101,31.0448,30.825,6.7059,1161.115,1.4933,1.0301,5.6723,,0.7614,,,0.6434,,7.7625,,,85.35,1.3702,,6.0219,,1.004,1.3322,6.9609,,3.7503,31.5925,7.1141
22-Sep-10,1.0454,,,,,18.3335,11.6669,207.8592,2.5747,0.529,,2.9439,,,45.515,3.693,3.091,30.994,30.635,6.7035,1160.5,1.4854,1.0282,5.5551,,0.7457,,,0.6384,,7.7583,,,84.49,1.3548,,5.8858,,0.9852,1.3259,6.8385,,3.7502,31.505,7.0234
23-Sep-10,1.0505,,,,,18.4836,11.7343,209.967,2.5895,0.5321,,2.9759,,,45.535,3.699,3.0955,31.0185,30.695,6.7035,1151.365,1.4863,1.0351,5.5877,,0.75,,,0.6362,,7.7591,,,84.3,1.3682,,5.9386,,0.9842,1.3268,6.8917,,3.7503,31.575,7.0583
24-Sep-10,1.0428,,,,,18.2696,11.6098,205.8544,2.5621,0.5265,,2.935,,,45.2475,3.6713,3.093,30.7568,30.675,6.7035,1155.165,1.4767,1.0268,5.5282,,0.742,,,0.6324,,7.7552,,,84.23,1.3624,,5.881,,0.9828,1.3226,6.8138,,3.7505,31.38,7.0145
27-Sep-10,1.0395,,,,,18.2429,11.615,205.8348,2.5631,0.5267,,2.9347,,,45,3.68,3.0911,30.5357,30.575,6.6911,1147.165,1.474,1.0267,5.5308,,0.7423,,,0.6316,,7.7582,,,84.23,1.3613,,5.8993,,0.9837,1.3216,6.8402,,3.7505,31.3175,7.0085
28-Sep-10,1.0364,,,,,18.1491,11.5516,204.8283,2.5492,0.524,,2.9347,,,45.1,3.675,3.093,30.439,30.575,6.6904,1147.315,1.4676,1.0322,5.5016,,0.7383,,,0.6328,,7.7582,,,83.93,1.3552,,5.8755,,0.9774,1.3199,6.7937,,3.7503,31.41,6.9941
29-Sep-10,1.0322,,,,,18.0875,11.5048,204.0662,2.5389,0.5217,,2.9248,,,44.92,3.662,3.085,30.426,30.455,6.6869,1142.165,1.4568,1.032,5.4793,,0.7353,,,0.6329,,7.758,,,83.64,1.3569,,5.8599,,0.9758,1.317,6.7397,,3.7503,31.3735,6.9718
30-Sep-10,1.0331,,,,,17.9988,11.4613,202.4612,2.5292,0.5199,,2.9119,,,44.57,3.661,3.0871,30.559,30.305,6.6905,1140.25,1.4457,1.0259,5.4588,,0.7325,,,0.6347,,7.7624,,,83.55,1.3596,,5.8557,,0.9769,1.3154,6.7316,,3.7503,31.2025,6.973
01-Oct-10,1.0308,,,,,17.8074,11.3827,199.1561,2.5119,0.5162,,2.8677,,,44.41,3.6356,3.0855,30.466,30.175,6.6895,1131.465,1.4475,1.0236,5.4214,,0.7275,,,0.6325,,7.7583,,,83.3,1.3475,,5.8552,,0.9753,1.312,6.7209,,3.7504,31.3035,6.932
04-Oct-10,1.0337,,,,,17.925,11.4359,199.6638,2.5237,0.5184,,2.8945,,,44.545,3.626,3.092,30.472,30.155,6.6903,1123.215,1.4539,1.0221,5.4484,,0.7309,,,0.6314,,7.7583,,,83.41,1.3492,,5.8736,,0.9731,1.3139,6.7772,,3.7503,31.2435,7.0282
05-Oct-10,1.0322,,,,,17.7186,11.3069,195.4618,2.4952,0.5125,,2.857,,,44.475,3.5985,3.0965,30.0315,30.125,6.6906,1130.815,1.4295,1.0165,5.3871,,0.7226,,,0.6281,,7.7568,,,83.06,1.336,,5.8128,,0.9654,1.3109,6.6905,,3.7503,30.9925,6.8928
06-Oct-10,1.025,,,,,17.595,11.263,195.2491,2.4855,0.5104,,2.8467,,,44.265,3.579,3.094,29.8427,29.935,6.6893,1118.365,1.4209,1.0102,5.366,,0.7198,,,0.6293,,7.7554,,,82.88,1.3293,,5.7941,,0.9633,1.3088,6.7088,,3.7503,30.8,6.8638
07-Oct-10,1.0175,,,,,17.5884,11.2234,196.6143,2.4768,0.5086,,2.8458,,,44.25,3.591,3.0905,29.7713,29.895,6.6903,1115.815,1.4241,1.0146,5.3481,,0.7173,,,0.6273,,7.7531,,,82.3,1.3323,,5.8152,,0.9666,1.3069,6.6495,,3.7503,30.745,6.8838
08-Oct-10,1.0167,,,,,17.5843,11.229,197.9834,2.478,0.5087,,2.8563,,,44.415,3.5997,3.1145,29.8559,29.995,6.671,1121.65,1.4173,1.0168,5.3512,,0.7177,,,0.6277,,7.758,,,81.84,1.3298,,5.8288,,0.9614,1.3056,6.6781,,3.7503,30.855,6.8483
11-Oct-10,1.0152,,,,,17.6565,11.2613,197.0131,2.4852,0.5103,,2.8455,,,44.425,3.599,3.1015,29.9105,30.045,6.6679,1117.65,1.4134,1.0138,5.3675,,0.7197,,,0.6287,,7.7588,,,82.07,1.3289,,5.846,,0.9652,1.3066,6.6639,,3.7502,30.8625,6.8835
12-Oct-10,1.0165,,,,,17.7228,11.3111,198.1349,2.4961,0.5125,,2.8643,,,44.57,3.618,3.1085,30.108,29.945,6.6732,1131.125,1.4189,1.0112,5.3903,,0.7229,,,0.6336,,7.7585,,,81.8,1.3287,,5.889,,0.9599,1.3069,6.6986,,3.7501,30.9675,6.874
13-Oct-10,1.0084,,,,,17.5115,11.2082,195.437,2.4734,0.5082,,2.8133,,,44.375,3.592,3.093,30.1081,29.87,6.6633,1119.5,1.4079,1.0022,5.3418,,0.7163,,,0.6314,,7.7592,,,81.8,1.3123,,5.7986,,0.9589,1.3022,6.6319,,3.7501,30.8875,6.8062
14-Oct-10,1.0042,,,,,17.3786,11.1095,193.7873,2.4516,0.5038,,2.7672,,,44.195,3.576,3.083,30.052,29.815,6.6505,1109.75,1.4042,1.0031,5.2942,,0.71,,,0.6244,,7.7585,,,81.38,1.3168,,5.7391,,0.9536,1.2964,6.5511,,3.75,30.6725,6.7714
15-Oct-10,1.011,,,,,17.5062,11.1674,196.3743,2.4644,0.5064,,2.7952,,,44.165,3.5695,3.0835,30.3195,29.82,6.6397,1111.25,1.4105,1.0105,5.3218,,0.7137,,,0.6246,,7.7579,,,81.36,1.3247,,5.7885,,0.9571,1.2971,6.6128,,3.7501,30.66,6.814
18-Oct-10,1.0084,,,,,17.5537,11.2017,197.6876,2.472,0.5079,,2.8075,,,44.3,3.561,3.097,30.388,29.875,6.644,1114.85,1.4151,1.0139,5.3393,,0.7159,,,0.6289,,7.7576,,,81.19,1.3212,,5.8293,,0.9548,1.2997,6.642,,3.7501,30.8175,6.8736
19-Oct-10,1.0286,,,,,17.7936,11.3447,201.7329,2.5036,0.5144,,2.8751,,,44.335,3.6078,3.1085,30.663,29.945,6.6444,1127.55,1.4307,1.032,5.4077,,0.7251,,,0.6358,,7.7597,,,81.82,1.339,,5.9151,,0.974,1.3098,6.7744,,3.7502,30.9925,6.9765
20-Oct-10,1.0149,,,,,17.5553,11.2009,197.4229,2.4718,0.5079,,2.8316,,,44.3,3.619,3.1215,30.6815,29.875,6.6517,1125.15,1.4236,1.0245,5.3392,,0.7159,,,0.6307,,7.7624,,,80.92,1.328,,5.8386,,0.9591,1.3021,6.6652,,3.7502,30.8475,6.9204
21-Oct-10,1.0137,,,,,17.5527,11.1737,195.8937,2.4658,0.507,,2.8273,,,44.325,3.608,3.106,30.5745,29.845,6.6502,1126.15,1.4183,1.0204,5.3263,,0.7141,,,0.6342,,7.7634,,,81.2,1.3319,,5.8104,,0.9642,1.2968,6.6259,,3.7501,30.715,6.8913
22-Oct-10,1.0203,,,,,17.6267,11.2355,197.3718,2.4795,0.5096,,2.8459,,,44.55,3.625,3.114,30.3485,29.94,6.6583,1126.3,1.426,1.0251,5.3558,,0.7181,,,0.6382,,7.7641,,,81.43,1.3405,,5.8114,,0.9755,1.2993,6.6308,,3.7502,30.8425,6.949
25-Oct-10,1.0062,,,,,17.5361,11.1937,195.7862,2.4702,0.5076,,2.8171,,,44.41,3.602,3.0935,30.2925,29.82,6.658,1116.5,1.4166,1.0185,5.3357,,0.7154,,,0.636,,7.7606,,,80.6,1.3268,,5.7983,,0.9715,1.2926,6.5818,,3.7502,30.4325,6.921
26-Oct-10,1.0139,,,,,17.7972,11.2816,198.2767,2.4897,0.5116,,2.8369,,,44.535,3.638,3.0965,30.4565,29.92,6.6625,1122.15,1.4266,1.0216,5.3777,,0.721,,,0.6302,,7.7582,,,81.28,1.3335,,5.8675,,0.9846,1.298,6.7098,,3.7502,30.6375,6.9318
27-Oct-10,1.0325,,,,,17.912,11.3554,200.0943,2.5059,0.5147,,2.8791,,,44.585,3.642,3.1077,30.689,30.005,6.6804,1131.75,1.4461,1.0323,5.4131,,0.7257,,,0.6337,,7.7595,,,81.67,1.3454,,5.9059,,0.9904,1.3066,6.7734,,3.7501,30.8075,7.0723
28-Oct-10,1.0227,,,,,17.7302,11.2565,196.554,2.4841,0.5106,,2.8601,,,44.385,3.64,3.1095,30.6319,29.945,6.6867,1123.75,1.431,1.024,5.3657,,0.7194,,,0.6274,,7.757,,,80.93,1.3273,,5.8928,,0.9832,1.2968,6.723,,3.7502,30.685,7.0008
29-Oct-10,1.02,,,,,17.7257,11.2573,195.345,2.4843,0.5106,,2.8547,,,44.43,3.631,3.111,30.8572,29.935,6.6707,1124.5,1.432,1.0175,5.3648,,0.7195,,,0.6255,,7.7525,,,80.54,1.3074,,5.8888,,0.9836,1.294,6.7065,,3.7501,30.63,6.9558
01-Nov-10,1.0124,,,,,17.6278,11.2646,195.0324,2.4859,0.5109,,2.8562,,,44.375,3.6215,3.0925,30.8229,29.865,6.6892,1118.09,1.4283,1.0134,5.3684,,0.7199,,,0.6231,,7.752,,,80.67,1.3028,,5.869,,0.9936,1.2918,6.6923,,3.7502,30.5275,7.0054
02-Nov-10,1.001,,,,,17.4738,11.1561,193.4688,2.462,0.506,,2.819,,,44.305,3.617,3.089,30.7757,29.805,6.6775,1111.5,1.413,1.0099,5.3164,,0.713,,,0.6247,,7.7515,,,80.81,1.2958,,5.8487,,0.9783,1.2877,6.6428,,3.7502,30.459,6.916
03-Nov-10,1.0033,,,,,17.4952,11.1658,194.5336,2.4641,0.5065,,2.806,,,44.405,3.6185,3.085,30.822,29.775,6.6758,1110.25,1.4122,1.009,5.3199,,0.7136,,,0.6219,,7.7509,,,81.42,1.29,,5.8521,,0.9794,1.2889,6.6494,,3.7502,30.4275,6.9107
04-Nov-10,0.9859,,,,,17.2314,11.0001,191.5846,2.4275,0.4989,,2.7464,,,44.09,3.5783,3.0831,30.7625,29.685,6.6609,1107.515,1.3951,1.0023,5.2408,,0.703,,,0.6142,,7.7506,,,80.62,1.2587,,5.7343,,0.963,1.2826,6.5158,,3.7502,30.21,6.8115
05-Nov-10,0.9864,,,,,17.5025,11.1491,195.4325,2.4604,0.5057,,2.7901,,,43.925,3.589,3.0831,30.765,29.625,6.655,1108.7,1.3991,1.0013,5.3108,,0.7126,,,0.6169,,7.7506,,,81.36,1.259,,5.7649,,0.9582,1.2866,6.5992,,3.7501,30.2,6.793
08-Nov-10,0.9898,,,,,17.6743,11.2589,197.611,2.4846,0.5105,,2.8341,,,44.35,3.623,3.0925,30.8335,29.645,6.679,1114.75,1.4123,1.0039,5.3631,,0.7196,,,0.6197,,7.7512,,,81.17,1.2719,,5.8131,,0.9659,1.2876,6.6952,,3.7501,30.255,6.8773
09-Nov-10,0.9851,,,,,17.6547,11.246,196.3703,2.4818,0.5097,,2.7958,,,44.245,3.624,3.0975,30.648,29.495,6.6424,1112.4,1.406,0.9986,5.3574,,0.7188,,,0.6205,,7.7509,,,80.82,1.2653,,5.7918,,0.9615,1.2839,6.6725,,3.7501,30.14,6.8181
10-Nov-10,1.0005,,,,,17.9829,11.4225,200.2482,2.5207,0.5177,,2.842,,,44.365,3.6464,3.0895,30.7353,29.605,6.6335,1110.6,1.423,1.0048,5.4416,,0.73,,,0.6239,,7.751,,,82.77,1.2827,,5.9005,,0.9745,1.291,6.7792,,3.7502,30.21,6.8973
11-Nov-10,1.0026,,,,,18.017,11.4451,202.3992,2.5257,0.5188,,2.8754,,,44.46,3.655,3.0915,30.634,29.78,6.624,1109.65,1.4329,1.0049,5.4523,,0.7315,,,0.619,,7.7506,,,82.48,1.2834,,5.9296,,0.9732,1.2893,6.8255,,3.7503,30.1425,6.9348
12-Nov-10,1.0115,,,,,17.9619,11.4175,201.8608,2.5196,0.5176,,2.8647,,,44.745,3.675,3.1115,30.7913,29.805,6.6368,1127.45,1.433,1.0098,5.4388,,0.7297,,,0.6191,,7.7512,,,82.38,1.291,,5.9479,,0.9772,1.2957,6.8283,,3.7498,30.205,6.9364
15-Nov-10,1.0126,,,,,18.1031,11.5082,203.4054,2.5396,0.5216,,2.889,,,45.175,3.674,3.1395,31,29.925,6.6418,1135.35,1.449,1.0078,5.4827,,0.7355,,,0.6224,,7.7528,,,82.98,1.2895,,5.9907,,0.9854,1.3034,6.8828,,3.7498,30.3075,6.9865
16-Nov-10,1.0236,,,,,18.1753,11.5447,204.5746,2.5477,0.5233,,2.9172,,,45.425,3.6665,3.1305,31.1467,29.9,6.6378,1130.8,1.4647,1.0233,5.5008,,0.7378,,,0.6285,,7.755,,,83.32,1.3031,,6.0429,,0.9887,1.3027,6.9495,,3.7503,30.3175,7.0554
17-Nov-10,1.0185,,,,,18.1885,11.5549,204.1282,2.55,0.5238,,2.9225,,,45.175,3.6746,3.1305,31.3105,30.025,6.6415,1144.75,1.4563,1.0205,5.5056,,0.7385,,,0.6282,,7.7556,,,83.09,1.2955,,6.0273,,0.9889,1.3022,6.9257,,3.7503,30.42,7.0178
18-Nov-10,1.0122,,,,,18.1157,11.5057,202.2864,2.5385,0.5215,,2.8972,,,45.175,3.654,3.1205,31.084,29.965,6.633,1130.9,1.4478,1.019,5.481,,0.7352,,,0.6254,,7.7536,,,83.65,1.289,,6.0093,,0.9956,1.2975,6.8863,,3.7503,30.3575,7.0035
19-Nov-10,1.0162,,,,,18.0747,11.4568,200.754,2.5277,0.5193,,2.884,,,45.4,3.641,3.115,31.1105,29.97,6.6398,1132.15,1.4445,1.021,5.4578,,0.7321,,,0.6269,,7.754,,,83.45,1.2862,,5.985,,0.9991,1.2986,6.8764,,3.7503,30.4025,7.0183
